trip_month,pickup_borough,dropoff_borough,trip_count,avg_trip_distance,avg_total_amount,total_revenue
2017-04-01 00:00:00,Staten Island,Manhattan,11,13.3,49.32,542.51
2017-05-01 00:00:00,Queens,Unknown,346,12.69,52.48,18159.21
2017-05-01 00:00:00,N/A,Brooklyn,18,7.41,30.36,546.56
2017-06-01 00:00:00,Unknown,Unknown,107641,2.95,16.38,1762959.95
2017-06-01 00:00:00,Queens,EWR,562,32.74,147.56,82928.17
2017-06-01 00:00:00,N/A,Manhattan,206,7.27,41.57,8563.28
2017-07-01 00:00:00,Bronx,Queens,267,11.17,44.39,11851.22
2017-07-01 00:00:00,Manhattan,Unknown,2135,2.89,16.74,35748.03
2017-08-01 00:00:00,Queens,EWR,525,32.47,141.6,74342.35
2017-08-01 00:00:00,Brooklyn,Staten Island,67,9.29,47.23,3164.41
2017-08-01 00:00:00,Brooklyn,N/A,99,21.07,101.11,10009.83
2017-08-01 00:00:00,EWR,N/A,19,15.05,50.16,953.05
2017-09-01 00:00:00,Queens,Unknown,311,11.99,49.02,15246.19
2017-09-01 00:00:00,EWR,N/A,13,14.33,72.01,936.07
2017-10-01 00:00:00,Manhattan,Manhattan,8184954,1.87,12.78,104644345.66
2017-10-01 00:00:00,Queens,Bronx,8670,14.92,53.1,460370.68
2018-01-01 00:00:00,Unknown,EWR,44,13.1,101.07,4447.19
2018-01-01 00:00:00,Bronx,Brooklyn,56,16.16,55.42,3103.49
2018-02-01 00:00:00,N/A,Bronx,16,5.05,21.96,351.38
2018-03-01 00:00:00,Queens,Manhattan,325306,13.12,52.13,16957777.75
2018-03-01 00:00:00,Brooklyn,Brooklyn,80017,2.15,12.49,999724.21
2018-04-01 00:00:00,Queens,Unknown,405,12.61,50.25,20349.74
2018-04-01 00:00:00,N/A,Queens,99,11.58,45.88,4541.7
2018-04-01 00:00:00,Brooklyn,EWR,73,18.58,102.15,7456.69
2018-05-01 00:00:00,Queens,EWR,435,32.78,145.92,63474.02
2018-06-01 00:00:00,Brooklyn,Bronx,754,18.21,60.54,45647.33
2018-07-01 00:00:00,EWR,N/A,14,4.69,47.66,667.28
2014-03-01 00:00:00,EWR,N/A,8,8.04,34.09,272.7
2014-04-01 00:00:00,EWR,Queens,4,19.2,82.9,331.6
2014-08-01 00:00:00,EWR,N/A,11,6.31,38.55,424.0
2015-12-01 00:00:00,Manhattan,EWR,19631,17.41,93.15,1828574.23
2015-12-01 00:00:00,N/A,Bronx,26,8.71,34.47,896.12
2016-03-01 00:00:00,EWR,N/A,6,5.89,59.74,358.41
2016-03-01 00:00:00,EWR,Staten Island,1,11.05,84.68,84.68
2017-01-01 00:00:00,Staten Island,Brooklyn,6,9.25,37.24,223.46
2017-04-01 00:00:00,Brooklyn,Unknown,42,3.39,19.51,819.58
2017-07-01 00:00:00,N/A,Bronx,18,8.12,27.31,491.6
2017-11-01 00:00:00,Queens,Brooklyn,75912,12.92,46.38,3520446.15
2017-11-01 00:00:00,Bronx,Brooklyn,52,16.45,56.31,2928.25
2017-12-01 00:00:00,Staten Island,Bronx,1,29.21,106.82,106.82
2015-08-01 00:00:00,Staten Island,Brooklyn,13,6.52,25.44,330.73
2016-07-01 00:00:00,Bronx,EWR,4,25.53,106.68,426.71
2016-07-01 00:00:00,N/A,Staten Island,3,18.11,80.17,240.51
2016-08-01 00:00:00,Staten Island,N/A,4,40.31,156.55,626.21
2017-10-01 00:00:00,N/A,Bronx,17,12.79,59.93,1018.78
2014-11-01 00:00:00,Unknown,Staten Island,5,14.9,85.79,428.97
2014-12-01 00:00:00,Staten Island,N/A,5,9.29,54.98,274.91
2016-04-01 00:00:00,EWR,N/A,12,12.3,46.48,557.76
2016-10-01 00:00:00,EWR,Bronx,2,39.8,107.16,214.32
2016-12-01 00:00:00,EWR,Unknown,2,0.08,117.95,235.9
2017-08-01 00:00:00,Bronx,Unknown,3,4.96,23.79,71.37
2018-06-01 00:00:00,N/A,Unknown,3,1.96,41.82,125.45
2017-08-01 00:00:00,N/A,Unknown,4,1.65,12.82,51.28
2017-02-01 00:00:00,N/A,Staten Island,2,28.33,118.19,236.38
2017-04-01 00:00:00,Bronx,EWR,7,31.28,136.65,956.52
2018-02-01 00:00:00,Staten Island,Queens,3,18.14,59.44,178.31
2015-09-01 00:00:00,Bronx,EWR,2,20.99,103.26,206.51
2018-08-01 00:00:00,Queens,Queens,2,6.07,21.78,43.55
2014-06-01 00:00:00,Staten Island,N/A,6,10.95,76.32,457.89
2015-12-01 00:00:00,EWR,Unknown,7,0.13,64.18,449.25
2014-01-01 00:00:00,Queens,N/A,7370,18.49,86.18,635113.31
2014-01-01 00:00:00,Queens,Staten Island,574,26.31,88.26,50663.27
2014-01-01 00:00:00,N/A,Unknown,81,2.05,60.22,4877.89
2014-01-01 00:00:00,Bronx,Brooklyn,98,14.42,48.32,4735.05
2014-02-01 00:00:00,Queens,Manhattan,297928,11.34,44.1,13138995.23
2014-02-01 00:00:00,Staten Island,Brooklyn,9,6.74,31.21,280.9
2014-02-01 00:00:00,N/A,Bronx,46,7.26,27.89,1283.07
2014-03-01 00:00:00,Queens,Queens,165870,4.82,19.01,3152798.03
2014-03-01 00:00:00,Unknown,Unknown,230228,2.76,14.6,3360382.17
2014-04-01 00:00:00,Manhattan,Unknown,11247,2.37,14.78,166270.35
2014-04-01 00:00:00,Bronx,Bronx,4890,2.71,12.53,61248.29
2014-05-01 00:00:00,Manhattan,Bronx,61673,9.1,31.71,1955737.36
2014-05-01 00:00:00,Queens,Unknown,1437,6.75,35.19,50569.17
2014-05-01 00:00:00,Bronx,N/A,136,12.41,67.13,9129.11
2014-05-01 00:00:00,N/A,Unknown,104,2.88,53.08,5520.68
2014-06-01 00:00:00,N/A,EWR,114,10.48,96.83,11038.84
2014-06-01 00:00:00,Unknown,N/A,109,9.2,59.74,6511.97
2014-07-01 00:00:00,Unknown,Unknown,299542,2.8,14.7,4403867.3
2014-07-01 00:00:00,Queens,Staten Island,786,26.71,88.33,69426.14
2014-07-01 00:00:00,Manhattan,Unknown,12654,2.13,13.13,166162.47
2014-07-01 00:00:00,Queens,N/A,9373,19.49,90.72,850351.08
2014-07-01 00:00:00,EWR,EWR,248,6.72,86.86,21542.45
2014-07-01 00:00:00,Bronx,Unknown,56,7.19,25.42,1423.48
2014-08-01 00:00:00,Queens,Brooklyn,98398,97.04,41.76,4109028.19
2014-08-01 00:00:00,Brooklyn,Unknown,842,4.79,22.55,18989.28
2014-08-01 00:00:00,Unknown,Brooklyn,2593,6.62,26.49,68686.64
2014-08-01 00:00:00,N/A,Unknown,181,3.71,44.02,7967.63
2014-09-01 00:00:00,Manhattan,Brooklyn,447589,59.57,25.99,11632586.89
2014-09-01 00:00:00,Bronx,Bronx,3725,2.59,12.33,45943.22
2014-09-01 00:00:00,Queens,Unknown,1583,6.39,30.2,47811.36
2014-09-01 00:00:00,EWR,EWR,281,5.67,63.02,17709.5
2014-10-01 00:00:00,Manhattan,N/A,16171,12.08,73.01,1180607.87
2014-10-01 00:00:00,Manhattan,Staten Island,1954,18.6,75.83,148164.8
2014-10-01 00:00:00,Unknown,N/A,120,8.84,70.98,8517.01
2014-10-01 00:00:00,Brooklyn,Bronx,578,15.22,49.89,28835.06
2014-10-01 00:00:00,EWR,Manhattan,6,8.52,53.4,320.37
2014-11-01 00:00:00,N/A,N/A,3825,4.44,48.69,186255.25
2014-11-01 00:00:00,N/A,Staten Island,7,4.26,21.89,153.21
2014-12-01 00:00:00,Queens,EWR,556,30.88,131.81,73285.26
2015-01-01 00:00:00,Manhattan,Brooklyn,402830,72.39,35.39,14257393.21
2015-01-01 00:00:00,Brooklyn,Queens,13142,7.68,28.47,374103.94
2015-02-01 00:00:00,Unknown,Manhattan,23530,2.16,13.44,316183.01
2015-02-01 00:00:00,Manhattan,Bronx,57038,8.87,31.42,1792081.28
2015-02-01 00:00:00,Bronx,Bronx,6309,2.49,12.18,76847.9
2015-03-01 00:00:00,Manhattan,Bronx,64498,9.22,31.14,2008361.44
2015-03-01 00:00:00,Bronx,Manhattan,4501,3.85,17.21,77474.74
2015-03-01 00:00:00,Unknown,N/A,95,11.0,75.94,7214.03
2015-04-01 00:00:00,Queens,Brooklyn,90632,12.69,43.96,3984133.52
2015-04-01 00:00:00,Manhattan,Queens,460887,84.3,39.97,18420411.24
2015-04-01 00:00:00,N/A,Unknown,43,1.28,47.23,2030.77
2015-04-01 00:00:00,Bronx,Brooklyn,107,14.52,49.56,5303.36
2015-05-01 00:00:00,Manhattan,Unknown,3333,2.74,18.26,60867.14
2015-05-01 00:00:00,Unknown,Manhattan,21152,2.3,14.25,301375.74
2015-05-01 00:00:00,N/A,Brooklyn,53,7.89,31.39,1663.84
2015-05-01 00:00:00,Bronx,Brooklyn,113,15.12,51.54,5823.86
2015-05-01 00:00:00,Staten Island,Queens,4,23.57,66.43,265.7
2015-05-01 00:00:00,EWR,Queens,4,39.04,144.26,577.04
2015-06-01 00:00:00,Unknown,Brooklyn,1220,6.07,27.17,33142.46
2015-07-01 00:00:00,Bronx,Bronx,4525,2.73,12.88,58301.92
2015-07-01 00:00:00,Unknown,Manhattan,19924,2.29,14.12,281292.56
2015-07-01 00:00:00,Manhattan,Unknown,3598,2.91,18.16,65357.42
2015-07-01 00:00:00,Brooklyn,Bronx,511,15.19,50.33,25717.17
2015-07-01 00:00:00,N/A,Manhattan,449,4.44,25.85,11606.46
2015-08-01 00:00:00,Queens,Manhattan,383124,47.13,49.9,19116872.21
2015-08-01 00:00:00,Manhattan,Bronx,55268,11.51,31.96,1766577.64
2015-08-01 00:00:00,Brooklyn,Queens,12886,7.94,29.63,381786.47
2015-08-01 00:00:00,N/A,Brooklyn,48,10.98,44.68,2144.65
2015-08-01 00:00:00,Bronx,Brooklyn,121,14.82,51.14,6187.55
2015-08-01 00:00:00,Unknown,Bronx,160,9.85,36.68,5868.56
2015-09-01 00:00:00,Queens,Manhattan,396687,13.09,51.03,20241392.33
2015-09-01 00:00:00,Unknown,Brooklyn,1213,6.01,25.56,30999.42
2015-09-01 00:00:00,Brooklyn,Unknown,86,3.2,18.37,1580.06
2015-10-01 00:00:00,Brooklyn,Brooklyn,136586,2.26,12.65,1727363.68
2015-10-01 00:00:00,Manhattan,Bronx,51568,9.14,33.09,1706346.47
2015-10-01 00:00:00,Bronx,Bronx,4021,2.74,13.51,54305.96
2015-10-01 00:00:00,Staten Island,N/A,6,31.14,99.77,598.62
2015-10-01 00:00:00,N/A,Brooklyn,77,6.13,29.88,2300.67
2015-10-01 00:00:00,Staten Island,Staten Island,90,3.47,18.59,1673.44
2015-10-01 00:00:00,Unknown,EWR,76,12.0,94.41,7175.41
2015-11-01 00:00:00,Queens,Queens,158869,27.06,21.3,3384089.84
2015-11-01 00:00:00,Unknown,Manhattan,19846,2.29,14.42,286160.07
2016-01-01 00:00:00,Unknown,N/A,94,9.22,82.14,7720.8
2016-02-01 00:00:00,Bronx,Bronx,5027,2.63,12.76,64139.74
2016-02-01 00:00:00,N/A,Manhattan,320,5.84,23.2,7424.94
2016-03-01 00:00:00,Manhattan,Queens,432171,10.0,40.37,17445509.48
2016-03-01 00:00:00,Queens,Queens,165586,5.13,20.69,3426142.93
2016-03-01 00:00:00,Unknown,N/A,91,8.62,80.0,7280.11
2016-03-01 00:00:00,Unknown,Staten Island,6,21.75,81.99,491.93
2016-04-01 00:00:00,Manhattan,Manhattan,9900736,2.13,12.53,124070305.94
2016-04-01 00:00:00,Staten Island,Staten Island,604,2.7,16.74,10113.7
2016-04-01 00:00:00,Bronx,N/A,126,12.81,71.91,9060.21
2016-05-01 00:00:00,Staten Island,Staten Island,654,2.71,17.48,11433.46
2016-05-01 00:00:00,Brooklyn,EWR,170,18.32,101.33,17225.48
2016-05-01 00:00:00,Bronx,Brooklyn,96,14.37,50.07,4806.4
2016-06-01 00:00:00,Manhattan,Queens,406546,10.37,42.37,17225434.75
2016-06-01 00:00:00,Unknown,Unknown,105815,2.89,16.35,1729799.57
2016-06-01 00:00:00,Bronx,Queens,333,11.04,43.24,14398.21
2016-06-01 00:00:00,Staten Island,Manhattan,8,24.6,73.69,589.52
2016-06-01 00:00:00,EWR,N/A,15,4.65,31.65,474.78
2016-08-01 00:00:00,Unknown,Bronx,116,8.21,39.89,4626.92
2016-08-01 00:00:00,EWR,N/A,12,6.09,17.47,209.61
2016-09-01 00:00:00,Queens,Manhattan,348534,41.85,53.53,18657357.09
2016-09-01 00:00:00,Unknown,Unknown,102220,2.99,22.75,2325088.25
2016-09-01 00:00:00,Brooklyn,EWR,164,17.74,98.23,16109.88
2016-09-01 00:00:00,N/A,Bronx,23,9.24,34.23,787.4
2016-10-01 00:00:00,Manhattan,Bronx,48222,8.89,32.06,1545988.84
2016-10-01 00:00:00,Brooklyn,Brooklyn,113845,2.24,12.74,1450267.12
2016-10-01 00:00:00,Unknown,Unknown,119412,2.92,16.2,1934757.15
2016-11-01 00:00:00,Queens,Bronx,8494,15.27,54.02,458820.85
2016-11-01 00:00:00,Staten Island,Staten Island,363,2.81,19.05,6915.78
2016-11-01 00:00:00,Brooklyn,EWR,127,18.03,98.38,12494.25
2016-11-01 00:00:00,N/A,Queens,59,11.82,56.67,3343.76
2016-12-01 00:00:00,Brooklyn,Brooklyn,100264,2.16,12.36,1238863.55
2016-12-01 00:00:00,Manhattan,Bronx,49926,8.87,31.66,1580878.1
2016-12-01 00:00:00,Unknown,Brooklyn,941,6.24,27.96,26312.77
2016-12-01 00:00:00,N/A,Brooklyn,44,9.06,37.71,1659.09
2017-01-01 00:00:00,Bronx,Bronx,4593,2.58,12.96,59543.95
2017-02-01 00:00:00,Unknown,Manhattan,15951,2.08,14.03,223817.69
2017-02-01 00:00:00,Manhattan,EWR,14347,17.49,94.31,1353001.47
2017-03-01 00:00:00,Manhattan,Brooklyn,300069,6.12,27.94,8383078.38
2017-03-01 00:00:00,Unknown,Unknown,150741,2.78,15.94,2402365.54
2017-03-01 00:00:00,Brooklyn,Brooklyn,104070,2.1,12.22,1271781.63
2017-04-01 00:00:00,Queens,N/A,10612,20.78,95.77,1016314.01
2017-04-01 00:00:00,Queens,Staten Island,662,26.56,92.01,60912.32
2017-04-01 00:00:00,Manhattan,EWR,18350,17.52,95.34,1749503.94
2017-04-01 00:00:00,N/A,Unknown,2,23.97,51.68,103.37
2017-05-01 00:00:00,Manhattan,Queens,342083,10.57,46.14,15783177.0
2017-05-01 00:00:00,Unknown,N/A,116,8.66,97.11,11265.17
2017-05-01 00:00:00,Unknown,Staten Island,3,22.6,90.07,270.22
2017-05-01 00:00:00,N/A,Bronx,28,9.36,36.58,1024.23
2017-05-01 00:00:00,Brooklyn,EWR,119,18.13,102.77,12229.14
2017-07-01 00:00:00,Unknown,Queens,1226,6.57,35.66,43720.82
2017-07-01 00:00:00,Brooklyn,Queens,6869,7.98,30.28,208019.6
2017-07-01 00:00:00,EWR,Manhattan,20,16.64,74.11,1482.12
2017-07-01 00:00:00,N/A,Brooklyn,23,14.64,50.51,1161.68
2017-08-01 00:00:00,Manhattan,Unknown,1793,2.9,16.76,30053.03
2017-09-01 00:00:00,Brooklyn,N/A,132,21.73,109.6,14467.66
2017-09-01 00:00:00,Brooklyn,Staten Island,57,11.06,49.34,2812.24
2017-10-01 00:00:00,Queens,Brooklyn,82799,12.99,46.14,3820269.8
2017-10-01 00:00:00,Bronx,Manhattan,1989,4.47,20.26,40301.95
2017-10-01 00:00:00,Unknown,Manhattan,17103,2.2,15.17,259456.16
2017-10-01 00:00:00,Brooklyn,Unknown,61,4.44,20.8,1268.71
2017-10-01 00:00:00,N/A,Brooklyn,18,11.75,44.95,809.08
2017-12-01 00:00:00,Unknown,Unknown,143848,2.72,15.62,2247185.12
2017-12-01 00:00:00,EWR,EWR,218,5.55,98.35,21440.04
2017-12-01 00:00:00,Manhattan,EWR,17437,17.61,96.14,1676310.44
2017-12-01 00:00:00,Brooklyn,N/A,122,20.69,112.09,13674.52
2017-12-01 00:00:00,Queens,Unknown,429,12.37,47.97,20577.19
2017-12-01 00:00:00,Brooklyn,Staten Island,64,14.09,57.76,3696.42
2017-12-01 00:00:00,N/A,Manhattan,195,6.5,34.25,6679.34
2017-12-01 00:00:00,Staten Island,Brooklyn,10,10.83,34.61,346.08
2018-01-01 00:00:00,Brooklyn,Manhattan,27252,5.1,22.82,621843.52
2018-01-01 00:00:00,Bronx,Bronx,4417,2.85,14.01,61867.72
2018-01-01 00:00:00,Queens,EWR,455,33.7,145.35,66135.98
2018-01-01 00:00:00,N/A,Queens,71,12.76,45.09,3201.6
2018-02-01 00:00:00,Brooklyn,Manhattan,25955,5.09,22.99,596715.06
2018-02-01 00:00:00,Bronx,Manhattan,1834,4.08,18.19,33363.85
2018-02-01 00:00:00,Manhattan,EWR,12579,17.5,95.31,1198889.18
2018-02-01 00:00:00,EWR,EWR,143,3.12,85.19,12182.42
2018-02-01 00:00:00,N/A,Brooklyn,36,8.16,36.74,1322.46
2018-03-01 00:00:00,Unknown,Unknown,129142,2.75,15.48,1999242.18
2018-03-01 00:00:00,Manhattan,Unknown,3803,2.56,15.12,57515.2
2018-03-01 00:00:00,Brooklyn,Bronx,484,17.52,57.63,27892.22
2018-04-01 00:00:00,Bronx,Queens,454,12.87,48.54,22039.24
2018-05-01 00:00:00,Manhattan,EWR,18007,17.62,98.09,1766286.23
2018-05-01 00:00:00,Brooklyn,Unknown,88,3.83,18.28,1608.78
2018-05-01 00:00:00,EWR,EWR,198,3.39,89.06,17634.08
2018-06-01 00:00:00,Queens,Queens,135902,5.54,22.85,3105459.26
2018-06-01 00:00:00,Brooklyn,Brooklyn,76671,2.34,13.15,1008226.2
2018-06-01 00:00:00,Unknown,EWR,61,11.99,103.15,6292.35
2018-06-01 00:00:00,EWR,Manhattan,14,17.16,95.62,1338.73
2018-07-01 00:00:00,Brooklyn,Queens,6044,8.98,32.94,199088.73
2018-07-01 00:00:00,Bronx,Manhattan,3263,6.46,26.07,85067.79
2018-07-01 00:00:00,Manhattan,N/A,6900,14.13,81.12,559749.24
2018-07-01 00:00:00,Manhattan,Staten Island,1091,19.3,79.58,86825.05
2018-07-01 00:00:00,Queens,EWR,681,32.92,142.3,96908.08
2018-07-01 00:00:00,N/A,EWR,69,7.86,89.43,6170.69
2014-06-01 00:00:00,Unknown,Staten Island,8,13.65,55.15,441.21
2014-08-01 00:00:00,Staten Island,Staten Island,76,4.92,27.52,2091.57
2014-11-01 00:00:00,EWR,Queens,3,25.32,94.78,284.33
2015-09-01 00:00:00,Staten Island,Brooklyn,15,9.69,38.55,578.22
2015-12-01 00:00:00,Brooklyn,Manhattan,47673,5.03,22.79,1086347.49
2015-12-01 00:00:00,Queens,EWR,671,31.29,136.17,91368.34
2015-12-01 00:00:00,Staten Island,Brooklyn,15,14.41,70.1,1051.43
2015-12-01 00:00:00,N/A,Brooklyn,51,10.64,39.71,2025.24
2017-11-01 00:00:00,Queens,Bronx,8019,14.98,53.33,427640.89
2017-11-01 00:00:00,Bronx,Bronx,3893,2.77,14.26,55513.38
2017-11-01 00:00:00,EWR,N/A,11,3.82,37.85,416.38
2017-11-01 00:00:00,N/A,EWR,71,9.24,89.63,6363.56
2018-05-01 00:00:00,Staten Island,Manhattan,14,19.29,85.17,1192.36
2018-06-01 00:00:00,Staten Island,Manhattan,21,20.11,74.6,1566.51
2015-06-01 00:00:00,Bronx,EWR,7,24.85,114.36,800.49
2016-01-01 00:00:00,Unknown,Staten Island,5,21.28,82.19,410.97
2016-05-01 00:00:00,Staten Island,N/A,6,15.42,77.08,462.49
2016-10-01 00:00:00,Bronx,Unknown,6,5.91,65.38,392.29
2016-11-01 00:00:00,Staten Island,N/A,5,33.14,151.92,759.58
2018-01-01 00:00:00,Staten Island,Manhattan,4,13.74,64.58,258.3
2014-08-01 00:00:00,Staten Island,N/A,5,18.57,92.83,464.15
2014-10-01 00:00:00,Unknown,Staten Island,6,18.98,70.44,422.62
2015-04-01 00:00:00,EWR,N/A,10,10.03,30.87,308.69
2016-04-01 00:00:00,Bronx,Staten Island,4,24.33,84.01,336.04
2014-05-01 00:00:00,Staten Island,Unknown,6,6.72,27.98,167.85
2015-03-01 00:00:00,Unknown,Staten Island,8,17.96,84.31,674.49
2016-04-01 00:00:00,Staten Island,N/A,5,43.48,240.39,1201.94
2017-11-01 00:00:00,EWR,Staten Island,1,10.3,205.3,205.3
2018-01-01 00:00:00,EWR,Queens,3,35.7,112.63,337.9
2016-07-01 00:00:00,Staten Island,Bronx,1,31.19,109.2,109.2
2017-01-01 00:00:00,EWR,Brooklyn,4,19.48,93.81,375.23
2018-04-01 00:00:00,EWR,Queens,6,23.62,114.7,688.22
2015-02-01 00:00:00,EWR,Queens,1,25.06,88.38,88.38
2016-12-01 00:00:00,Bronx,EWR,3,26.88,115.91,347.74
2017-03-01 00:00:00,EWR,Brooklyn,1,16.38,75.8,75.8
2018-09-01 00:00:00,Manhattan,Bronx,1,7.1,24.8,24.8
2014-05-01 00:00:00,EWR,Brooklyn,1,4.72,33.0,33.0
2017-02-01 00:00:00,Bronx,EWR,1,32.07,138.34,138.34
2018-07-01 00:00:00,Staten Island,Unknown,1,17.1,24.32,24.32
2019-01-01 00:00:00,Manhattan,Bronx,1,11.62,52.42,52.42
2019-04-01 00:00:00,Manhattan,Manhattan,5,1.26,9.31,46.53
2015-08-01 00:00:00,Staten Island,Bronx,1,26.42,75.84,75.84
2016-11-01 00:00:00,EWR,Unknown,1,17.3,90.3,90.3
2018-11-01 00:00:00,Manhattan,Queens,1,10.94,38.56,38.56
2014-01-01 00:00:00,Brooklyn,Queens,19520,7.79,28.51,556498.44
2014-01-01 00:00:00,Manhattan,Unknown,6685,2.05,14.51,96968.17
2014-01-01 00:00:00,Unknown,Brooklyn,363,9.14,34.32,12459.95
2014-02-01 00:00:00,Manhattan,Brooklyn,454926,5.96,25.41,11559757.42
2014-02-01 00:00:00,Brooklyn,Manhattan,107165,4.86,21.32,2284510.47
2014-02-01 00:00:00,Unknown,Manhattan,5361,2.54,14.23,76273.64
2014-02-01 00:00:00,N/A,EWR,109,9.91,90.12,9823.19
2014-03-01 00:00:00,Manhattan,Manhattan,12833977,2.75,11.71,150229482.56
2014-03-01 00:00:00,Brooklyn,Unknown,340,3.78,20.6,7003.88
2014-03-01 00:00:00,N/A,Unknown,101,1.37,56.83,5740.16
2014-03-01 00:00:00,Bronx,Queens,454,9.69,36.59,16612.75
2014-04-01 00:00:00,Queens,Manhattan,401991,11.98,45.83,18422858.12
2014-04-01 00:00:00,N/A,Manhattan,1376,3.35,18.49,25444.11
2014-05-01 00:00:00,Manhattan,EWR,23783,17.25,89.59,2130694.48
2014-05-01 00:00:00,Unknown,Brooklyn,1140,6.62,26.77,30516.2
2014-06-01 00:00:00,Queens,Manhattan,441494,12.36,47.62,21022042.8
2014-06-01 00:00:00,EWR,Unknown,17,8.46,85.39,1451.55
2014-08-01 00:00:00,Manhattan,Manhattan,10257521,44.17,11.85,121596883.89
2014-09-01 00:00:00,Brooklyn,N/A,253,17.44,84.41,21355.63
2014-09-01 00:00:00,Bronx,EWR,10,20.74,96.31,963.08
2014-09-01 00:00:00,Brooklyn,Staten Island,109,13.19,53.97,5882.68
2014-10-01 00:00:00,Queens,Manhattan,453061,32.66,48.58,22008878.97
2014-10-01 00:00:00,Brooklyn,EWR,240,17.67,93.15,22357.16
2014-10-01 00:00:00,Staten Island,Queens,6,20.29,66.31,397.88
2014-10-01 00:00:00,Bronx,N/A,110,12.76,63.93,7032.24
2014-11-01 00:00:00,Unknown,Unknown,189356,2.82,15.17,2871812.35
2014-11-01 00:00:00,Queens,Manhattan,402051,33.57,48.44,19474805.9
2014-11-01 00:00:00,Bronx,N/A,116,12.41,61.92,7182.42
2014-11-01 00:00:00,Brooklyn,Unknown,193,4.04,23.71,4576.34
2014-12-01 00:00:00,Manhattan,Brooklyn,427180,14.64,26.04,11125654.9
2014-12-01 00:00:00,Queens,Bronx,9328,877.38,49.82,464737.98
2014-12-01 00:00:00,Brooklyn,Staten Island,104,13.46,56.17,5841.46
2014-12-01 00:00:00,Brooklyn,N/A,219,17.56,85.25,18669.38
2015-01-01 00:00:00,Unknown,Brooklyn,1279,5.86,24.97,31937.87
2015-02-01 00:00:00,Brooklyn,Brooklyn,174052,2.2,12.37,2153781.71
2015-02-01 00:00:00,Queens,N/A,7893,19.7,91.05,718626.12
2015-02-01 00:00:00,Queens,Staten Island,501,26.98,90.45,45315.73
2015-02-01 00:00:00,Manhattan,EWR,15334,17.24,91.23,1398859.69
2015-02-01 00:00:00,N/A,Queens,103,12.59,45.6,4696.29
2015-03-01 00:00:00,N/A,N/A,4155,4.8,49.45,205448.58
2015-03-01 00:00:00,Manhattan,EWR,18012,17.35,92.03,1657702.68
2015-05-01 00:00:00,Queens,Manhattan,439259,47.63,50.43,22153027.24
2015-06-01 00:00:00,Bronx,Bronx,4675,2.58,12.48,58320.67
2015-06-01 00:00:00,Brooklyn,Unknown,117,3.64,23.4,2737.84
2015-06-01 00:00:00,Staten Island,Manhattan,17,9.85,40.27,684.59
2015-07-01 00:00:00,Brooklyn,EWR,140,18.01,95.46,13364.67
2015-07-01 00:00:00,EWR,Manhattan,13,17.21,82.08,1067.01
2015-07-01 00:00:00,Bronx,EWR,7,24.6,119.84,838.85
2015-08-01 00:00:00,Manhattan,EWR,16089,17.47,92.93,1495089.55
2015-08-01 00:00:00,Unknown,EWR,64,15.16,94.6,6054.15
2015-09-01 00:00:00,Manhattan,Queens,413713,22.51,41.19,17041103.21
2015-09-01 00:00:00,Bronx,Brooklyn,108,15.24,53.44,5771.46
2015-09-01 00:00:00,N/A,Unknown,27,2.02,44.96,1213.98
2015-09-01 00:00:00,EWR,EWR,217,6.11,72.44,15718.9
2015-10-01 00:00:00,Queens,Queens,170142,13.26,21.39,3638614.09
2015-10-01 00:00:00,Manhattan,EWR,19613,17.39,92.68,1817665.47
2015-10-01 00:00:00,Unknown,Bronx,142,10.35,38.12,5412.75
2015-11-01 00:00:00,Bronx,Queens,253,10.73,39.88,10090.26
2016-01-01 00:00:00,Bronx,Manhattan,2736,3.96,17.55,48015.41
2016-02-01 00:00:00,Queens,Queens,149973,5.11,20.51,3075982.91
2016-03-01 00:00:00,N/A,Queens,80,14.09,71.45,5716.03
2016-03-01 00:00:00,Brooklyn,Unknown,92,3.87,21.22,1952.13
2016-04-01 00:00:00,Queens,Queens,166640,64.84,20.68,3445974.82
2016-04-01 00:00:00,Unknown,Brooklyn,1228,6.0,26.11,32058.82
2016-05-01 00:00:00,Unknown,Queens,1562,7.71,36.76,57421.62
2016-05-01 00:00:00,Manhattan,Unknown,2930,2.89,18.43,54012.18
2016-05-01 00:00:00,Brooklyn,Bronx,530,15.37,52.05,27584.41
2016-06-01 00:00:00,Brooklyn,Queens,13059,7.84,30.2,394368.73
2016-07-01 00:00:00,Unknown,Queens,1460,7.21,36.19,52831.95
2016-07-01 00:00:00,Brooklyn,Manhattan,46468,5.07,23.27,1081491.13
2016-07-01 00:00:00,Manhattan,Unknown,3163,2.84,17.5,55342.89
2016-07-01 00:00:00,N/A,Unknown,20,1.29,70.07,1401.31
2016-07-01 00:00:00,Bronx,Brooklyn,108,15.62,55.58,6002.2
2016-07-01 00:00:00,EWR,Manhattan,11,16.63,67.08,737.88
2016-08-01 00:00:00,Manhattan,Manhattan,8237312,1.93,12.42,102304924.08
2016-08-01 00:00:00,Unknown,EWR,73,13.58,100.45,7332.89
2016-09-01 00:00:00,Manhattan,Brooklyn,325367,51.16,27.63,8989259.96
2016-09-01 00:00:00,Brooklyn,Bronx,439,15.8,53.35,23420.64
2016-09-01 00:00:00,Bronx,Queens,249,10.09,40.32,10039.29
